501,9119,Engenharia Informática,[Lic-1º cic],145
501,9123,Engenharia Mecânica,[Lic-1º cic],110
501,9125,Engenharia Química,[Lic-1º cic],45
501,9141,Física,[Lic-1º cic],25
501,9146,Geologia,[Lic-1º cic],29
501,9209,Matemática,[Lic-1º cic],40
501,9223,Química,[Lic-1º cic],29
501,9257,Arquitetura,[Mest Integ],61
501,9448,Antropologia,[Lic-1º cic],47
501,9455,Engenharia Biomédica,[Lic-1º cic],64
501,9891,Design e Multimédia,[Lic-1º cic],74
501,L192,Engenharia e Ciência de Dados,[Lic-1º cic],40
501,L209,Engenharia Eletrotécnica e de Computadores,[Lic-1º cic],101
501,L285,Gestão de Cidades Sustentáveis e Inteligentes,[Lic-1º cic],47
502,8067,Administração Público-Privada,[Lic-1º cic],41
502,9078,Direito,[Lic-1º cic],334
503,9081,Economia,[Lic-1º cic],154
503,9147,Gestão,[Lic-1º cic],89
503,9229,Relações Internacionais,[Lic-1º cic],52
503,9240,Sociologia,[Lic-1º cic],41
504,9494,Ciências Farmacêuticas,[Mest Integ],207
504,9819,Ciências Bioanalíticas,[Lic-1º cic],31
504,9832,Farmácia Biomédica,[Lic-1º cic],30
505,8393,Português,[Lic-1º cic],36
505,9006,Arqueologia,[Lic-1º cic],25
505,9132,Estudos Artísticos,[Lic-1º cic],35
505,9133,Estudos Clássicos,[Lic-1º cic],20
505,9135,Estudos Europeus,[Lic-1º cic],33
505,9139,Filosofia,[Lic-1º cic],28
505,9143,Geografia,[Lic-1º cic],68
505,9181,História,[Lic-1º cic],63
505,9182,História da Arte,[Lic-1º cic],24
505,9694,Ciência da Informação,[Lic-1º cic],29
505,9773,Jornalismo e Comunicação,[Lic-1º cic],50
505,9779,Línguas Modernas,[Lic-1º cic],80
505,L109,Turismo Território e Patrimónios,[Lic-1º cic],33
506,9548,Medicina Dentária,[Mest Integ],53
506,9813,Medicina,[Mest Integ],260
507,9026,Ciências da Educação,[Lic-1º cic],70
507,9219,Psicologia,[Lic-1º cic],130
507,9238,Serviço Social,[Lic-1º cic],32
508,9707,Ciências do Desporto,[Lic-1º cic],120
602,8262,Biologia Humana,[Lic-1º cic],32
602,9003,Agronomia,[Lic-1º cic],41
602,9011,Biologia,[Lic-1º cic],35
602,9012,Biologia e Geologia,[Lic-1º cic],10
602,9015,Bioquímica,[Lic-1º cic],32
602,9016,Biotecnologia,[Lic-1º cic],28
602,9104,Engenharia e Gestão Industrial,[Lic-1º cic],11
602,9119,Engenharia Informática,[Lic-1º cic],60
602,9143,Geografia,[Lic-1º cic],30
602,9209,Matemática,[Lic-1º cic],10
602,9210,Matemática Aplicada à Economia e à Gestão,[Lic-1º cic],25
602,9751,Engenharia Mecatrónica,[Lic-1º cic],40
602,9752,Enologia,[Lic-1º cic],20
602,9760,Física e Química,[Lic-1º cic],20
602,9818,Ciência e Tecnologia Animal,[Lic-1º cic],38
602,9847,Medicina Veterinária,[Mest Integ],55
602,9910,Engenharia de Energias Renováveis,[Lic-1º cic],20
602,L090,Ecologia e Ambiente,[Lic-1º cic],20
603,9069,Design,[Lic-1º cic],36
603,9243,Teatro,[Lic-1º cic],22
603,9257,Arquitetura,[Mest Integ],34
603,9347,Artes Plásticas e Multimédia,[Lic-1º cic],33
604,8251,História e Arqueologia,[Lic-1º cic],40
604,9026,Ciências da Educação,[Lic-1º cic],30
604,9081,Economia,[Lic-1º cic],40
604,9147,Gestão,[Lic-1º cic],68
604,9219,Psicologia,[Lic-1º cic],54
604,9229,Relações Internacionais,[Lic-1º cic],64
604,9240,Sociologia,[Lic-1º cic],42
604,9254,Turismo,[Lic-1º cic],42
604,9787,Património Cultural,[Lic-1º cic],22
604,9853,Educação Básica,[Lic-1º cic],24
604,L047,Línguas e Literaturas,[Lic-1º cic],50
604,L173,Estudos de Filosofia e de Cultura Contemporânea,[Lic-1º cic],20
605,9707,Ciências do Desporto,[Lic-1º cic],53
605,9841,Reabilitação Psicomotora,[Lic-1º cic],27
605,L256,Ciências Biomédicas e da Saúde,[Lic-1º cic],20
901,9554,Ciências da Nutrição,[Lic-1º cic],22
901,9813,Medicina,[Mest Integ],231
902,8109,Sociologia (regime pós-laboral),[Lic-1º cic],20
902,9006,Arqueologia,[Lic-1º cic],27
902,9020,Ciência Política e Relações Internacionais,[Lic-1º cic],98
902,9023,Ciências da Comunicação,[Lic-1º cic],96
902,9040,Ciências da Linguagem,[Lic-1º cic],20
902,9046,Ciências Musicais,[Lic-1º cic],45
902,9139,Filosofia,[Lic-1º cic],25
902,9145,Geografia e Planeamento Regional,[Lic-1º cic],58
902,9181,História,[Lic-1º cic],45
902,9182,História da Arte,[Lic-1º cic],40
902,9204,Línguas Literaturas e Culturas,[Lic-1º cic],76
902,9240,Sociologia,[Lic-1º cic],57
902,9252,Tradução,[Lic-1º cic],60
902,9448,Antropologia,[Lic-1º cic],43
902,9917,Estudos Portugueses,[Lic-1º cic],20
903,8036,Conservação - Restauro,[Lic-1º cic],27
903,9015,Bioquímica,[Lic-1º cic],80
903,9089,Engenharia Civil,[Lic-1º cic],50
903,9096,Engenharia de Materiais,[Lic-1º cic],25
903,9099,Engenharia do Ambiente,[Lic-1º cic],55
903,9104,Engenharia e Gestão Industrial,[Lic-1º cic],55
903,9113,Engenharia Física,[Lic-1º cic],28
903,9116,Engenharia Geológica,[Lic-1º cic],20
903,9119,Engenharia Informática,[Lic-1º cic],170
903,9123,Engenharia Mecânica,[Lic-1º cic],75
903,9126,Engenharia Química e Biológica,[Lic-1º cic],71
903,9209,Matemática,[Lic-1º cic],25
903,9224,Química Aplicada,[Lic-1º cic],32
903,9348,Biologia Celular e Molecular,[Lic-1º cic],65
903,9455,Engenharia Biomédica,[Lic-1º cic],60
903,L167,Matemática Aplicada à Gestão do Risco,[Lic-1º cic],25
903,L209,Engenharia Eletrotécnica e de Computadores,[Lic-1º cic],166
903,L231,Engenharia de Micro e Nanotecnologias,[Lic-1º cic],66
904,9081,Economia,[Lic-1º cic],195
904,9147,Gestão,[Lic-1º cic],290
906,8259,Sistemas e Tecnologias de Informação,[Lic-1º cic],48
906,9155,Gestão de Informação,[Lic-1º cic],69
906,L188,Ciência de Dados,[Lic-1º cic],50
911,9078,Direito,[Lic-1º cic],100
1000,8183,Geografia e Planeamento,[Lic-1º cic],44
1000,8184,Optometria e Ciências da Visão,[Lic-1º cic],35
1000,8358,Direito (regime pós-laboral),[Lic-1º cic],15
1000,8427,Educação (regime pós-laboral),[Lic-1º cic],25
1000,8494,Design de Produto,[Lic-1º cic],33
1000,9002,Administração Pública,[Lic-1º cic],41
1000,9006,Arqueologia,[Lic-1º cic],21
1000,9012,Biologia e Geologia,[Lic-1º cic],48
1000,9015,Bioquímica,[Lic-1º cic],66
1000,9019,Ciência Política,[Lic-1º cic],30
1000,9023,Ciências da Comunicação,[Lic-1º cic],65
1000,9056,Contabilidade,[Lic-1º cic],35
1000,9078,Direito,[Lic-1º cic],110
1000,9081,Economia,[Lic-1º cic],85
1000,9089,Engenharia Civil,[Lic-1º cic],34
1000,9096,Engenharia de Materiais,[Lic-1º cic],27
1000,9098,Engenharia de Telecomunicações e Informática,[Lic-1º cic],36
1000,9104,Engenharia e Gestão Industrial,[Lic-1º cic],68
1000,9113,Engenharia Física,[Lic-1º cic],35
1000,9119,Engenharia Informática,[Lic-1º cic],170
1000,9123,Engenharia Mecânica,[Lic-1º cic],82
1000,9126,Engenharia Química e Biológica,[Lic-1º cic],42
1000,9127,Engenharia Têxtil,[Lic-1º cic],25
1000,9134,Estudos Culturais,[Lic-1º cic],21
1000,9139,Filosofia,[Lic-1º cic],27
1000,9141,Física,[Lic-1º cic],27
1000,9146,Geologia,[Lic-1º cic],21
1000,9147,Gestão,[Lic-1º cic],94
1000,9181,História,[Lic-1º cic],43
1000,9192,Línguas Aplicadas,[Lic-1º cic],51
1000,9195,Línguas e Literaturas Europeias,[Lic-1º cic],59
1000,9205,Marketing,[Lic-1º cic],45
1000,9209,Matemática,[Lic-1º cic],33
1000,9219,Psicologia,[Lic-1º cic],67
1000,9223,Química,[Lic-1º cic],24
1000,9229,Relações Internacionais,[Lic-1º cic],67
1000,9240,Sociologia,[Lic-1º cic],57
1000,9243,Teatro,[Lic-1º cic],25
1000,9257,Arquitetura,[Mest Integ],55
1000,9353,Educação,[Lic-1º cic],50
1000,9379,Ciências do Ambiente,[Lic-1º cic],40
1000,9381,Estatística Aplicada,[Lic-1º cic],25
1000,9397,Ciências da Computação,[Lic-1º cic],76
1000,9455,Engenharia Biomédica,[Lic-1º cic],65
1000,9499,Design e Marketing de Moda,[Lic-1º cic],30
1000,9688,Biologia Aplicada,[Lic-1º cic],57
1000,9785,Negócios Internacionais,[Lic-1º cic],33
1000,9813,Medicina,[Mest Integ],120
1000,9817,Artes Visuais,[Lic-1º cic],25
1000,9853,Educação Básica,[Lic-1º cic],52
1000,9917,Estudos Portugueses,[Lic-1º cic],32
1000,L078,Criminologia e Justiça Criminal,[Lic-1º cic],35
1000,L112,Proteção Civil e Gestão do Território,[Lic-1º cic],24
1000,L147,Estudos Orientais: Estudos Chineses e Japoneses,[Lic-1º cic],38
1000,L188,Ciência de Dados,[Lic-1º cic],31
1000,L215,Engenharia e Gestão de Sistemas de Informação,[Lic-1º cic],140
1000,L218,Engenharia Eletrónica Industrial e Computadores,[Lic-1º cic],88
1000,L221,Engenharia Aeroespacial,[Lic-1º cic],30
1000,L229,Engenharia de Polímeros,[Lic-1º cic],30
1101,9554,Ciências da Nutrição,[Lic-1º cic],67
1102,9257,Arquitetura,[Mest Integ],123
1103,8258,Arquitetura Paisagista,[Lic-1º cic],27
1103,9011,Biologia,[Lic-1º cic],131
1103,9015,Bioquímica,[Lic-1º cic],102
1103,9086,Engenharia Agronómica,[Lic-1º cic],24
1103,9113,Engenharia Física,[Lic-1º cic],66
1103,9141,Física,[Lic-1º cic],58
1103,9146,Geologia,[Lic-1º cic],35
1103,9209,Matemática,[Lic-1º cic],62
1103,9223,Química,[Lic-1º cic],48
1103,9385,Matemática Aplicada,[Lic-1º cic],40
1103,9696,Ciência de Computadores,[Lic-1º cic],58
1103,9709,Ciências e Tecnologia do Ambiente,[Lic-1º cic],42
1103,L096,Engenharia Geoespacial,[Lic-1º cic],23
1103,L227,Inteligência Artificial e Ciência de Dados,[Lic-1º cic],60
1104,9081,Economia,[Lic-1º cic],208
1104,9147,Gestão,[Lic-1º cic],208
1105,9089,Engenharia Civil,[Lic-1º cic],121
1105,9096,Engenharia de Materiais,[Lic-1º cic],27
1105,9099,Engenharia do Ambiente,[Lic-1º cic],34
1105,9104,Engenharia e Gestão Industrial,[Lic-1º cic],107
1105,9123,Engenharia Mecânica,[Lic-1º cic],200
1105,9125,Engenharia Química,[Lic-1º cic],63
1105,9540,Bioengenharia,[Lic-1º cic],92
1105,L209,Engenharia Eletrotécnica e de Computadores,[Lic-1º cic],230
1105,L224,Engenharia Informática e Computação,[Lic-1º cic],283
1105,L236,Engenharia de Minas e Geo-Ambiente,[Lic-1º cic],20
1106,9494,Ciências Farmacêuticas,[Mest Integ],187
1107,9006,Arqueologia,[Lic-1º cic],29
1107,9023,Ciências da Comunicação,[Lic-1º cic],74
1107,9040,Ciências da Linguagem,[Lic-1º cic],24
1107,9139,Filosofia,[Lic-1º cic],55
1107,9143,Geografia,[Lic-1º cic],69
1107,9181,História,[Lic-1º cic],77
1107,9182,História da Arte,[Lic-1º cic],38
1107,9192,Línguas Aplicadas,[Lic-1º cic],52
1107,9197,Línguas e Relações Internacionais,[Lic-1º cic],66
1107,9204,Línguas Literaturas e Culturas,[Lic-1º cic],79
1107,9240,Sociologia,[Lic-1º cic],44
1107,9694,Ciência da Informação,[Lic-1º cic],46
1107,L251,Literatura e Estudos Interartes,[Lic-1º cic],42
1108,9813,Medicina,[Mest Integ],245
1109,9026,Ciências da Educação,[Lic-1º cic],52
1109,9219,Psicologia,[Lic-1º cic],123
1110,9708,Ciências do Meio Aquático,[Lic-1º cic],39
1110,9813,Medicina,[Mest Integ],155
1110,9847,Medicina Veterinária,[Mest Integ],61
1111,9707,Ciências do Desporto,[Lic-1º cic],124
1113,9548,Medicina Dentária,[Mest Integ],65
1114,9066,Criminologia,[Lic-1º cic],51
1114,9078,Direito,[Lic-1º cic],172
1201,9086,Engenharia Agronómica,[Lic-1º cic],25
1201,9129,Engenharia Zootécnica,[Lic-1º cic],25
1201,9752,Enologia,[Lic-1º cic],36
1201,9847,Medicina Veterinária,[Mest Integ],90
1201,L237,Engenharia e Biotecnologia Florestal,[Lic-1º cic],26
1202,9005,Animação Sociocultural,[Lic-1º cic],28
1202,9023,Ciências da Comunicação,[Lic-1º cic],69
1202,9081,Economia,[Lic-1º cic],53
1202,9147,Gestão,[Lic-1º cic],70
1202,9196,Línguas e Relações Empresariais,[Lic-1º cic],58
1202,9204,Línguas Literaturas e Culturas,[Lic-1º cic],37
1202,9219,Psicologia,[Lic-1º cic],70
1202,9238,Serviço Social,[Lic-1º cic],48
1202,9254,Turismo,[Lic-1º cic],56
1202,9803,Teatro e Artes Performativas,[Lic-1º cic],23
1202,9853,Educação Básica,[Lic-1º cic],30
1203,9052,Comunicação e Multimédia,[Lic-1º cic],66
1203,9089,Engenharia Civil,[Lic-1º cic],12
1203,9104,Engenharia e Gestão Industrial,[Lic-1º cic],25
1203,9113,Engenharia Física,[Lic-1º cic],20
1203,9119,Engenharia Informática,[Lic-1º cic],145
1203,9123,Engenharia Mecânica,[Lic-1º cic],26
1203,9455,Engenharia Biomédica,[Lic-1º cic],23
1203,L193,Matemática Aplicada e Ciência de Dados,[Lic-1º cic],20
1203,L209,Engenharia Eletrotécnica e de Computadores,[Lic-1º cic],26
1203,L253,Design Sustentável,[Lic-1º cic],40
1204,9011,Biologia,[Lic-1º cic],32
1204,9012,Biologia e Geologia,[Lic-1º cic],20
1204,9015,Bioquímica,[Lic-1º cic],50
1204,9379,Ciências do Ambiente,[Lic-1º cic],20
1204,9540,Bioengenharia,[Lic-1º cic],20
1204,9554,Ciências da Nutrição,[Lic-1º cic],43
1204,9707,Ciências do Desporto,[Lic-1º cic],124
1204,9761,Genética e Biotecnologia,[Lic-1º cic],56
1204,9841,Reabilitação Psicomotora,[Lic-1º cic],20
1306,9069,Design,[Lic-1º cic],30
1306,9196,Línguas e Relações Empresariais,[Lic-1º cic],40
1306,9219,Psicologia,[Lic-1º cic],30
1306,9720,Comunicação Cultura e Organizações,[Lic-1º cic],36
1306,9817,Artes Visuais,[Lic-1º cic],20
1306,L150,Estudos de Cultura,[Lic-1º cic],39
1307,9015,Bioquímica,[Lic-1º cic],27
1307,9089,Engenharia Civil,[Lic-1º cic],20
1307,9107,Engenharia Eletrónica e Telecomunicações,[Lic-1º cic],21
1307,9119,Engenharia Informática,[Lic-1º cic],78
1307,9209,Matemática,[Lic-1º cic],22
1307,L208,Engenharia de Computadores,[Lic-1º cic],21
1308,9026,Ciências da Educação,[Lic-1º cic],27
1308,9081,Economia,[Lic-1º cic],40
1308,9147,Gestão,[Lic-1º cic],55
1308,9736,Educação Física e Desporto,[Lic-1º cic],30
1308,9853,Educação Básica,[Lic-1º cic],25
1309,8083,Ciclo Básico de Medicina,[Mest Prep],38
1309,9011,Biologia,[Lic-1º cic],20
1320,9500,Enfermagem,[Lic-1º cic],25
1321,9076,Direção e Gestão Hoteleira,[Lic-1º cic],35
1501,9069,Design,[Lic-1º cic],50
1501,9071,Design de Moda,[Lic-1º cic],50
1501,9257,Arquitetura,[Mest Integ],160
1501,G008,Arquitectura área de especializ. em Interiores e Reabilitação do Edificado,[Mest Integ],50
1502,8399,Desenho,[Lic-1º cic],47
1502,9070,Design de Comunicação,[Lic-1º cic],73
1502,9072,Design de Equipamento,[Lic-1º cic],58
1502,9754,Escultura,[Lic-1º cic],58
1502,9790,Pintura,[Lic-1º cic],56
1502,9904,Arte Multimédia,[Lic-1º cic],64
1502,L010,Ciências da Arte e do Património,[Lic-1º cic],33
1503,9011,Biologia,[Lic-1º cic],174
1503,9015,Bioquímica,[Lic-1º cic],70
1503,9113,Engenharia Física,[Lic-1º cic],40
1503,9119,Engenharia Informática,[Lic-1º cic],105
1503,9141,Física,[Lic-1º cic],40
1503,9146,Geologia,[Lic-1º cic],76
1503,9209,Matemática,[Lic-1º cic],50
1503,9212,Meteorologia Oceanografia e Geofísica,[Lic-1º cic],25
1503,9223,Química,[Lic-1º cic],29
1503,9226,Química Tecnológica,[Lic-1º cic],23
1503,9381,Estatística Aplicada,[Lic-1º cic],32
1503,9385,Matemática Aplicada,[Lic-1º cic],77
1503,L079,Tecnologias de Informação,[Lic-1º cic],65
1503,L096,Engenharia Geoespacial,[Lic-1º cic],20
1503,L204,Engenharia Biomédica e Biofísica,[Lic-1º cic],44
1503,L214,Engenharia da Energia e Ambiente,[Lic-1º cic],30
1504,8358,Direito (regime pós-laboral),[Lic-1º cic],82
1504,9078,Direito,[Lic-1º cic],458
1505,9494,Ciências Farmacêuticas,[Mest Integ],218
1506,8104,Estudos Artísticos variante de Artes do Espetáculo,[Lic-1º cic],49
1506,8413,Artes e Humanidades,[Lic-1º cic],63
1506,8458,Estudos Gerais,[Lic-1º cic],66
1506,9006,Arqueologia,[Lic-1º cic],36
1506,9040,Ciências da Linguagem,[Lic-1º cic],33
1506,9131,Estudos Africanos,[Lic-1º cic],20
1506,9133,Estudos Clássicos,[Lic-1º cic],20
1506,9135,Estudos Europeus,[Lic-1º cic],56
1506,9139,Filosofia,[Lic-1º cic],46
1506,9181,História,[Lic-1º cic],67
1506,9182,História da Arte,[Lic-1º cic],40
1506,9204,Línguas Literaturas e Culturas,[Lic-1º cic],223
1506,9252,Tradução,[Lic-1º cic],58
1506,9914,Estudos Asiáticos,[Lic-1º cic],27
1506,9917,Estudos Portugueses,[Lic-1º cic],20
1506,L097,Estudos Comparatistas,[Lic-1º cic],20
1506,L288,Estudos de Cultura e Comunicação Intercultural,[Lic-1º cic],56
1507,9554,Ciências da Nutrição,[Lic-1º cic],32
1507,9813,Medicina,[Mest Integ],295
1508,9548,Medicina Dentária,[Mest Integ],70
1508,9556,Higiene Oral,[Lic-1º cic],44
1508,9791,Prótese Dentária,[Lic-1º cic],28
1509,9847,Medicina Veterinária,[Mest Integ],109
1510,9068,Dança,[Lic-1º cic],21
1510,9162,Gestão do Desporto,[Lic-1º cic],35
1510,9707,Ciências do Desporto,[Lic-1º cic],168
1510,9841,Reabilitação Psicomotora,[Lic-1º cic],54
1511,9219,Psicologia,[Lic-1º cic],151
1513,L040,Educação e Formação,[Lic-1º cic],80
1514,8411,Planeamento e Gestão do Território,[Lic-1º cic],52
1514,9143,Geografia,[Lic-1º cic],115
1515,8258,Arquitetura Paisagista,[Lic-1º cic],22
1515,8377,Engenharia Florestal e dos Recursos Naturais,[Lic-1º cic],21
1515,9011,Biologia,[Lic-1º cic],40
1515,9086,Engenharia Agronómica,[Lic-1º cic],60
1515,9087,Engenharia Alimentar,[Lic-1º cic],36
1515,9099,Engenharia do Ambiente,[Lic-1º cic],21
1515,9129,Engenharia Zootécnica,[Lic-1º cic],27
1516,8014,Serviço Social (regime pós-laboral),[Lic-1º cic],32
1516,8102,Administração Pública (regime pós-laboral),[Lic-1º cic],41
1516,8109,Sociologia (regime pós-laboral),[Lic-1º cic],31
1516,8111,Gestão de Recursos Humanos (regime pós-laboral),[Lic-1º cic],52
1516,8363,Administração Pública e Políticas do Território (regime pós-laboral),[Lic-1º cic],34
1516,8364,Relações Internacionais (regime pós-laboral),[Lic-1º cic],52
1516,9002,Administração Pública,[Lic-1º cic],68
1516,9019,Ciência Política,[Lic-1º cic],48
1516,9023,Ciências da Comunicação,[Lic-1º cic],56
1516,9157,Gestão de Recursos Humanos,[Lic-1º cic],66
1516,9229,Relações Internacionais,[Lic-1º cic],70
1516,9238,Serviço Social,[Lic-1º cic],58
1516,9240,Sociologia,[Lic-1º cic],49
1516,9448,Antropologia,[Lic-1º cic],44
1517,9081,Economia,[Lic-1º cic],138
1517,9147,Gestão,[Lic-1º cic],168
1517,9210,Matemática Aplicada à Economia e à Gestão,[Lic-1º cic],60
1517,A001,Gestão (ensino em Inglês),[Lic-1º cic],29
1517,A006,Economia (ensino em Inglês),[Lic-1º cic],24
1517,A013,Finanças (ensino em inglês),[Lic-1º cic],32
1518,9089,Engenharia Civil,[Lic-1º cic],140
1518,9096,Engenharia de Materiais,[Lic-1º cic],25
1518,9099,Engenharia do Ambiente,[Lic-1º cic],31
1518,9121,Engenharia Informática e de Computadores,[Lic-1º cic],183
1518,9123,Engenharia Mecânica,[Lic-1º cic],160
1518,9125,Engenharia Química,[Lic-1º cic],75
1518,9257,Arquitetura,[Mest Integ],47
1518,9345,Matemática Aplicada e Computação,[Lic-1º cic],62
1518,9455,Engenharia Biomédica,[Lic-1º cic],97
1518,9474,Engenharia Biológica,[Lic-1º cic],61
1518,L162,Engenharia Naval e Oceânica,[Lic-1º cic],30
1518,L209,Engenharia Eletrotécnica e de Computadores,[Lic-1º cic],220
1518,L221,Engenharia Aeroespacial,[Lic-1º cic],130
1518,L233,Engenharia Física Tecnológica,[Lic-1º cic],102
1518,L239,Engenharia de Minas e Recursos Energéticos,[Lic-1º cic],20
1519,9098,Engenharia de Telecomunicações e Informática,[Lic-1º cic],55
1519,9104,Engenharia e Gestão Industrial,[Lic-1º cic],74
1519,9121,Engenharia Informática e de Computadores,[Lic-1º cic],90
1519,9912,Engenharia Eletrónica,[Lic-1º cic],34
